white_pawns,white_rooks,white_knights,white_bishops,white_queens,white_kings,black_pawns,black_rooks,black_knights,black_bishops,black_queens,black_kings,turn,score
2452480,35184372219904,0,0,524288,16,19157890602369024,0,4503599627370496,576460752303423488,0,4398046511104,0,1787.0000000000000000
1113063424,0,0,0,0,2097152,35227321761792,1,0,0,0,16777216,1,-272
18792054784,0,0,0,0,16,35227321761792,1,0,0,0,128,0,-240
17201976320,258,2281701376,8388616,32,16,141300472668487680,0,288230925907525632,576460752303423488,0,2251799813685248,1,2200.0000000000000000
17201976320,258,2281701376,288230376151711752,32,16,-9172143556733698048,0,549755813888,576460752303423488,0,1152921504606846976,1,2619.0000000000000000
17201976320,66,2281701376,8388616,32,16,-9172143556733698048,0,288230925907525632,576460752303423488,0,2251799813685248,0,2292.0000000000000000
18792054784,0,0,0,0,2097152,35227321761792,1,0,0,0,256,1,-229.0000000000000000
2452480,35184372088834,0,0,524288,16,10150691347628032,0,4503599627370496,576460752303423488,0,2251799813685248,1,1637.0000000000000000
17201976320,130,2281701376,8388616,32,16,-9190157955243180032,0,288230925907525632,576460752303423488,0,2251799813685248,0,2285.0000000000000000
2452480,35184372088834,0,0,524288,16,19157890602369024,0,4503599627370496,576460752303423488,0,2251799813685248,0,1635.0000000000000000
18792054784,0,0,0,0,32,35227321761792,1,0,0,0,256,0,-253
2147581440,258,68719476736,2097160,32,16,124974924019269632,8589934593,306244774661193728,576495936675512320,2305843009213693952,1152921504606846976,0,-222.0000000000000000
51475456,258,2281701376,72,32,16,141300472668487680,0,288230925907525632,5188146770730811392,2305843009213693952,1152921504606846976,1,992.0000000000000000
17201976320,258,2281701376,72,32,16,141300472668487680,0,288230925907525632,576460752303423488,0,2251799813685248,0,2171.0000000000000000
549766070272,258,2147483648,0,0,8,90076433543593984,1,0,0,8192,1152921504606846976,1,23.0000000000000000
51475456,258,2147614720,72,32,16,141300472668487680,-9223372036854775808,288230925907525632,5188146770730811392,2305843009213693952,1152921504606846976,1,497.0000000000000000
17201976320,258,2281701376,72,32,16,141300472668487680,0,288230925907525632,576460752303423488,0,1152921504606846976,1,2178.0000000000000000
2147581440,258,34426847232,2097160,32,16,142993686215524352,8589934593,-8935141660703064064,576495936675512320,2305843009213693952,1152921504606846976,1,64.0000000000000000
1645740032,0,0,0,0,2097152,35227321761792,1,0,0,0,65536,1,-249
2452480,281474976710658,0,0,524288,16,10150691347628032,35184372088832,4503599627370496,576460752303423488,0,2251799813685248,0,1100.0000000000000000
55661568,258,2281701376,72,32,16,141300472668487680,0,288230925907525632,576460752303423488,2305843009213693952,1152921504606846976,1,1332.0000000000000000
17201976320,8589934848,36028797018963968,288230376151711752,32,16,-9208735303706083328,0,0,576460752303423488,0,1152921504606846976,1,2789.0000000000000000
18792054784,0,0,0,0,2097152,35227321761792,1,0,0,0,128,0,-228.0000000000000000
2199045362688,8589934848,36028797018963968,288230376151711752,32,16,-9213221311147409408,0,0,576460752303423488,0,1152921504606846976,1,2728.0000000000000000
4304971264,258,1125899906842752,72,32,16,99961034487365632,144115188075855873,-8935141660703064064,140737488355328,2305843009213693952,1152921504606846976,1,389
17201976320,258,36028805608898560,288230376151711752,32,16,-9208735303706083328,0,68719476736,576460752303423488,0,1152921504606846976,1,2747.0000000000000000
2452480,2147483650,0,0,4096,16,46179488366592000,18014398509481984,4503599627370496,576460752303423488,0,2251799813685248,0,982.0000000000000000
4305224704,258,2147483648,1073741824,4096,16,90953835232624640,144115188075855873,17179869184,0,2305843009213693952,1152921504606846976,1,379.0000000000000000
1115757056,144115188075855874,132,72,32,16,86734184483127296,1,-8935141660703064064,36046389205008384,2305843009213693952,1152921504606846976,0,334.0000000000000000
2147581440,258,8589934592,2097160,32,16,124974924019269632,1,306244774661193728,576495936675512320,2305843009213693952,1152921504606846976,1,247.0000000000000000
18792054784,0,0,0,0,4096,35227321761792,1,0,0,0,128,1,-225
4304963072,258,2147483648,8200,32,16,90953835232624640,144115188075855873,288230376151711744,140737488355328,2305843009213693952,2251799813685248,0,355.0000000000000000
4297346048,33554432,0,0,524288,8192,10168283533672448,0,4503599627370496,576460752303423488,0,4398046511104,1,1227.0000000000000000
10256384,0,0,0,0,2048,35227321761792,72057594037927936,0,0,0,9007199254740992,1,-328.0000000000000000
4304971264,258,36507222016,72,32,16,90971393058930688,144115188075855873,288230376151711744,140737488355328,2305843009213693952,2251799813685248,0,802
2452480,2147483650,0,0,524288,16,46179488366592000,18014398509481984,4503599627370496,576460752303423488,0,2251799813685248,1,994.0000000000000000
10256384,0,0,0,0,4,35227321761792,72057594037927936,0,0,0,9007199254740992,0,-360
10256384,33554688,0,0,0,2048,90076433543593984,1,0,0,549755813888,1152921504606846976,1,-402
