white_pawns,white_rooks,white_knights,white_bishops,white_queens,white_kings,black_pawns,black_rooks,black_knights,black_bishops,black_queens,black_kings,turn,score
1342673920,258,4,8,281474976710656,2048,1803201217036288,144115188075855872,0,612489549322387456,0,2251799813685248,1,0.0000000000000000
1342673920,258,4,8,0,2048,1803201217036288,144115188075855872,0,576742227280134144,0,2251799813685248,0,1.0000000000000000
1342673920,258,4,1048576,0,2048,1803201217036288,144115188075855872,0,576742227280134144,0,2251799813685248,1,0.0000000000000000
1342673920,258,4,1048576,0,2048,1803201217036288,144115188075855872,0,576742227280134144,0,17592186044416,0,0.0000000000000000
1342673920,258,4,34359738368,0,2048,1803201217036288,144115188075855872,0,576742227280134144,0,17592186044416,1,1.0000000000000000
1342673920,258,4,34359738368,0,2048,1803201217036288,144115188075855872,0,576742227280134144,0,2251799813685248,0,1.0000000000000000
17593260282880,258,4,34359738368,0,2048,1803201217036288,144115188075855872,0,576742227280134144,0,2251799813685248,1,0.0000000000000000
1074238464,258,4,34359738368,0,2048,1803201217036288,144115188075855872,0,576742227280134144,0,17592186044416,0,0.0000000000000000
1141216256,258,4,34359738368,0,2048,1803201217036288,144115188075855872,0,576742227280134144,0,17592186044416,1,1.0000000000000000
1141216256,258,4,34359738368,0,2048,1803201217036288,144115188075855872,0,576742227280134144,0,2251799813685248,0,1.0000000000000000
4399120618496,258,4,34359738368,0,2048,1803201217036288,144115188075855872,0,576742227280134144,0,2251799813685248,1,0.0000000000000000
4399120618496,258,4,34359738368,0,2048,1803201217036288,144115188075855872,0,576742227280134144,0,17592186044416,0,0.0000000000000000
4399120618496,33554688,4,34359738368,0,2048,1803201217036288,144115188075855872,0,576742227280134144,0,17592186044416,1,1.0000000000000000
4399120618496,33554688,4,34359738368,0,2048,1803201217036288,144115188075855872,0,576742227280134144,0,68719476736,0,1.0000000000000000
4399120618496,33554688,67108864,34359738368,0,2048,1803201217036288,144115188075855872,0,576742227280134144,0,68719476736,1,0.0000000000000000
8502784,258,4718592,262152,32,16,47173446878101504,144115188075855873,-8935141660703064064,5188146770730811392,2305843009213693952,4503599627370496,1,0.0000000000000000
8502784,258,4718592,262152,32,16,47173446878101504,144115188075855873,288230925907525632,5188146770730811392,2305843009213693952,4503599627370496,0,1.0000000000000000
8502784,258,268959744,262152,32,16,47173446878101504,144115188075855873,288230925907525632,5188146770730811392,2305843009213693952,4503599627370496,1,1.0000000000000000
8502784,258,268959744,262152,32,16,47173446878101504,144115188075855873,288230925907525632,5188146770730811392,2305843009213693952,1152921504606846976,0,1.0000000000000000
9547264,258,268959744,262152,32,16,47173446878101504,144115188075855873,288230925907525632,5188146770730811392,2305843009213693952,1152921504606846976,1,1.0000000000000000
9547264,258,268959744,262152,32,16,47173446878101504,144115188075855873,288230925907525632,4611690416473899008,2305843009213693952,1152921504606846976,0,1.0000000000000000
9547264,258,268959744,549756076032,32,16,47173446878101504,144115188075855873,288230376151711744,4611690416473899008,2305843009213693952,1152921504606846976,1,1.0000000000000000
9547264,258,268959744,262144,32,16,46892521657204736,144115188075855873,288230376151711744,4611690416473899008,2305843009213693952,1152921504606846976,0,1.0000000000000000
9547264,258,35184372613120,262144,32,16,46892521657204736,144115188075855873,288230376151711744,4611690416473899008,2305843009213693952,1152921504606846976,1,1.0000000000000000
9547264,258,35184372613120,262144,32,16,46892521657204736,144115188075855873,288230376151711744,4611690416473899008,2305843009213693952,4503599627370496,0,1.0000000000000000
13733376,258,35184372613120,262144,32,16,46892521657204736,144115188075855873,288230376151711744,4611690416473899008,2305843009213693952,4503599627370496,1,1.0000000000000000
13733376,258,4398047035392,262144,536870912,16,46892521657204736,144115188075855873,288230376151711744,4611686018427387904,18014398509481984,576460752303423488,1,1.0000000000000000
13733376,258,524288,262144,536870912,16,46333969750294528,144115188075855873,288230376151711744,4611686018427387904,18014398509481984,576460752303423488,0,0.0000000000000000
13733376,258,524288,262144,8796093022208,16,46325173657272320,144115188075855873,288230376151711744,4611686018427387904,18014398509481984,576460752303423488,1,0.0000000000000000
13733376,258,524288,262144,0,16,45208069843451904,144115188075855873,288230376151711744,4611686018427387904,18014398509481984,576460752303423488,0,1.0000000000000000
13733376,258,524288,18014398509481984,0,16,45208069843451904,144115188075855873,288230376151711744,4611686018427387904,0,576460752303423488,1,1.0000000000000000
13733376,258,524288,0,0,16,45208069843451904,162129586585337856,288230376151711744,4611686018427387904,0,576460752303423488,0,1.0000000000000000
13733376,258,524288,0,0,8192,45208069843451904,162129586585337856,288230376151711744,4611686018427387904,0,576460752303423488,1,1.0000000000000000
13733376,258,524288,0,0,8192,45208069843451904,144115462953762816,288230376151711744,4611686018427387904,0,576460752303423488,0,0.0000000000000000
13700864,2,524288,0,0,8192,45208069843451904,144115462953762816,288230376151711744,4611686018427387904,0,576460752303423488,1,0.0000000000000000
13700864,2,524288,0,0,8192,45208069843451904,144115188344291328,288230376151711744,4611686018427387904,0,576460752303423488,0,1.0000000000000000
13700864,2,524288,0,0,32,45208069843451904,144115188344291328,288230376151711744,4611686018427387904,0,576460752303423488,1,1.0000000000000000
13700864,2,524288,0,0,32,45203671864049664,144115188344291328,288230376151711744,4611686018427387904,0,576460752303423488,0,1.0000000000000000
13700864,2,536870912,0,0,32,45203671864049664,144115188344291328,288230376151711744,4611686018427387904,0,576460752303423488,1,1.0000000000000000
9506560,2,536870912,0,0,32,45203671864049664,144115188080050176,288230376151711744,4611686018427387904,0,576460752303423488,0,1.0000000000000000
9506560,2,536870912,0,0,8192,45203671864049664,144115188080050176,288230376151711744,4611686018427387904,0,576460752303423488,1,1.0000000000000000
9506560,2,536870912,0,0,8192,45203671864049664,144115188075855936,288230376151711744,4611686018427387904,0,576460752303423488,0,1.0000000000000000
9506560,64,536870912,0,0,8192,45203671864049664,144115188075855872,288230376151711744,4611686018427387904,0,576460752303423488,1,1.0000000000000000
9506560,64,536870912,0,0,8192,45203671864049664,144115188075855872,4503599627370496,4611686018427387904,0,576460752303423488,0,1.0000000000000000
9506560,64,67108864,0,0,8192,45203671796940800,144115188075855872,4503599627370496,4611686018427387904,0,576460752303423488,1,1.0000000000000000
9506560,64,67108864,0,0,8192,45194910063656960,144115188075855872,4503599627370496,4611686018427387904,0,576460752303423488,0,1.0000000000000000
9506560,64,68719476736,0,0,8192,45194910063656960,144115188075855872,4503599627370496,4611686018427387904,0,576460752303423488,1,1.0000000000000000
9506048,64,68719476736,0,0,8192,45194910063656960,512,4503599627370496,4611686018427387904,0,576460752303423488,0,1.0000000000000000
9506048,64,4398046511104,0,0,8192,45194910063656960,512,4503599627370496,4611686018427387904,0,576460752303423488,1,1.0000000000000000
9506048,64,4398046511104,0,0,8192,45194910063656960,512,4503599627370496,4611686018427387904,0,1125899906842624,0,1.0000000000000000
9506048,64,68719476736,0,0,8192,45194910063656960,512,4503599627370496,4611686018427387904,0,1125899906842624,1,0.0000000000000000
9506048,64,68719476736,0,0,8192,36258079553093632,512,4503599627370496,4611686018427387904,0,1125899906842624,0,0.0000000000000000
9506048,64,1152921504606846976,0,0,8192,36258079553093632,512,4503599627370496,4611686018427387904,0,1125899906842624,1,0.0000000000000000
9506048,64,1152921504606846976,0,0,8192,36258079553093632,512,35184372088832,4611686018427387904,0,1125899906842624,0,0.0000000000000000
9506048,2,1152921504606846976,0,0,8192,36258079553093632,512,35184372088832,4611686018427387904,0,1125899906842624,1,1.0000000000000000
9506048,2,0,0,0,8192,36258079553093632,512,1152921504606846976,4611686018427387904,0,1125899906842624,0,1.0000000000000000
9506048,512,0,0,0,8192,36258079553093632,0,1152921504606846976,4611686018427387904,0,1125899906842624,1,1.0000000000000000
9506048,512,0,0,0,8192,36258079553093632,0,1152921504606846976,35184372088832,0,1125899906842624,0,1.0000000000000000
9506048,8589934592,0,0,0,8192,36258079553093632,0,1152921504606846976,35184372088832,0,1125899906842624,1,1.0000000000000000
9506048,8589934592,0,0,0,8192,36258079553093632,0,1152921504606846976,35184372088832,0,4398046511104,0,1.0000000000000000
9506048,33554432,0,0,0,8192,36258079553093632,0,1152921504606846976,35184372088832,0,4398046511104,1,0.0000000000000000
9506048,33554432,0,0,0,8192,36187710808915968,0,1152921504606846976,35184372088832,0,4398046511104,0,0.0000000000000000
68727934208,33554432,0,0,0,8192,36187710808915968,0,1152921504606846976,35184372088832,0,4398046511104,1,0.0000000000000000
68727934208,33554432,0,0,0,8192,36187710808915968,0,1152921504606846976,274877906944,0,4398046511104,0,0.0000000000000000
35184380546304,33554432,0,0,0,8192,36187710808915968,0,1152921504606846976,274877906944,0,4398046511104,1,0.0000000000000000
35184380546304,33554432,0,0,0,8192,36187710808915968,0,1152921504606846976,0,0,4398046511104,1,10.0279059965698845
274886364416,33554432,0,0,0,8192,36187710808915968,0,1152921504606846976,0,0,4398046511104,0,10.0292872269682451
8457472,33554432,0,0,4611686018427387904,8192,36170256061825024,0,1152921504606846976,0,0,4398046511104,1,1.0000000000000000
18014398517939456,33554432,0,0,0,8192,36187710808915968,0,1152921504606846976,0,0,4398046511104,1,0.0000000000000000
18014398517939456,33554432,0,0,0,8192,36170256061825024,0,1152921504606846976,0,0,4398046511104,0,0.0000000000000000
8457472,33554432,0,0,4611686018427387904,8192,36170256061825024,0,1152921504606846976,0,0,1125899906842624,0,0.0000000000000000
8457472,33554432,0,0,9007199254740992,8192,36170256061825024,0,1152921504606846976,0,0,1125899906842624,1,0.0000000000000000
8457472,33554432,0,0,9007199254740992,8192,36170256061825024,0,1152921504606846976,0,0,288230376151711744,0,1.0000000000000000
8457472,33554432,0,0,1152921504606846976,8192,36170256061825024,0,0,0,0,288230376151711744,1,0.0000000000000000
8457472,33554432,0,0,1152921504606846976,8192,36170256061825024,0,0,0,0,1125899906842624,0,0.0000000000000000
8457472,8589934592,0,0,1152921504606846976,8192,36170256061825024,0,0,0,0,1125899906842624,1,0.0000000000000000
2147581440,258,67108992,2097160,32,16,142993686215524352,8589934593,-8935141660703064064,576495936675512320,2305843009213693952,1152921504606846976,0,0.0000000000000000
2147581440,258,34426847232,2097160,32,16,142993686215524352,8589934593,-8935141660703064064,576495936675512320,2305843009213693952,1152921504606846976,1,0.0000000000000000
2147581440,258,67108864,2097160,32,16,142989322528751616,8589934593,-8935141660703064064,576495936675512320,2305843009213693952,1152921504606846976,0,1.0000000000000000
2147581440,258,68719476736,2097160,32,16,142989322528751616,8589934593,-8935141660703064064,576495936675512320,2305843009213693952,1152921504606846976,1,0.0000000000000000
2147581440,258,68719476736,2097160,32,16,124974924019269632,8589934593,306244774661193728,576495936675512320,2305843009213693952,1152921504606846976,0,0.0000000000000000
2147581440,258,8589934592,2097160,32,16,124974924019269632,1,306244774661193728,576495936675512320,2305843009213693952,1152921504606846976,1,1.0000000000000000
2147581440,258,8589934592,2097160,32,16,120488916577943552,1,306244774661193728,576495936675512320,2305843009213693952,1152921504606846976,0,1.0000000000000000
2147843072,258,8589934592,2097160,32,16,120488916577943552,1,306244774661193728,576495936675512320,2305843009213693952,1152921504606846976,1,1.0000000000000000
2147843072,258,8589934592,2097160,32,16,120488916577943552,1,306244774661193728,576495936675512320,17179869184,1152921504606846976,0,1.0000000000000000
2147843072,258,8589934592,3145728,32,16,120488916577943552,1,306244774661193728,576495936675512320,17179869184,1152921504606846976,1,0.0000000000000000
2147843072,258,8589934592,1048576,32,16,120488882220302336,1,306244774661193728,576495936675512320,17179869184,1152921504606846976,0,0.0000000000000000
2147843072,258,8589934592,17179869184,32,16,120488882220302336,1,306244774661193728,576495936675512320,0,1152921504606846976,1,1.0000000000000000
2147843072,258,8589934592,0,32,16,120488882220302336,1,18014415689351168,576495936675512320,0,1152921504606846976,0,1.0000000000000000
2147843072,258,144115188075855872,0,32,16,120488882220302336,1,18014415689351168,576495936675512320,0,1152921504606846976,1,1.0000000000000000
2147843072,258,144115188075855872,0,32,16,120488882220302336,1,18014415689351168,576495936675512320,0,2305843009213693952,0,1.0000000000000000
2149936128,258,144115188075855872,0,32,16,120488882218205184,1,18014415689351168,576495936675512320,0,2305843009213693952,1,1.0000000000000000
2149936128,258,144115188075855872,0,32,16,120488882218205184,1,18577348462903296,576495936675512320,0,2305843009213693952,0,1.0000000000000000
